oos_protocol,train_window_mode,refit_every,rebalance_every,rolling_train_months,fixed_train_end,decision_date,return_date,strategy,strategy_display,strategy_legacy_label,comparison_role,benchmark_primary,benchmark_note,benchmark_source,cross_mode,gross_return,net_return,turnover,risky_weight,weights_json,mu_l1,factor_var_json,factor_mu_json,mean_model_kind,hedge_signal_l2,costate_jxy_l2,costate_jx,costate_neg_jxx,costate_closed_form,train_objective,regime_probability,training_log_csv,training_window_start,training_window_end,refit_index
rolling240m_annual,rolling,1,1,240,,2012-07-31,2012-08-31,equal_weight,equal_weight,equal_weight,external_benchmark,True,standard external benchmark,,benchmark,0.029364267395770822,0.029364267395770822,0.014150616193025663,0.9999999999999999,"{""asset_1"": 0.03571428571428571, ""asset_2"": 0.03571428571428571, ""asset_3"": 0.03571428571428571, ""asset_4"": 0.03571428571428571, ""asset_5"": 0.03571428571428571, ""asset_6"": 0.03571428571428571, ""asset_7"": 0.03571428571428571, ""asset_8"": 0.03571428571428571, ""asset_9"": 0.03571428571428571, ""asset_10"": 0.03571428571428571, ""asset_11"": 0.03571428571428571, ""asset_12"": 0.03571428571428571, ""asset_13"": 0.03571428571428571, ""asset_14"": 0.03571428571428571, ""asset_15"": 0.03571428571428571, ""asset_16"": 0.03571428571428571, ""asset_17"": 0.03571428571428571, ""asset_18"": 0.03571428571428571, ""asset_19"": 0.03571428571428571, ""asset_20"": 0.03571428571428571, ""asset_21"": 0.03571428571428571, ""asset_22"": 0.03571428571428571, ""asset_23"": 0.03571428571428571, ""asset_24"": 0.03571428571428571, ""asset_25"": 0.03571428571428571, ""UST2Y"": 0.03571428571428571, ""UST5Y"": 0.03571428571428571, ""UST10Y"": 0.03571428571428571}",0.15805931952782054,"{""asset_1"": 0.007243889990100207, ""asset_2"": 0.005991333771352445, ""asset_3"": 0.00534441273024636, ""asset_4"": 0.0054304364913988264, ""asset_5"": 0.005555782690222126, ""asset_6"": 0.005763335741603838, ""asset_7"": 0.005122716577044658, ""asset_8"": 0.005038196893729805, ""asset_9"": 0.004824613845606244, ""asset_10"": 0.006667966383873439, ""asset_11"": 0.005195284887806563, ""asset_12"": 0.004726946354500922, ""asset_13"": 0.004617345218916361, ""asset_14"": 0.0046881752527176065, ""asset_15"": 0.005449437159345393, ""asset_16"": 0.0041826667042297785, ""asset_17"": 0.004307306501589602, ""asset_18"": 0.004527088853039244, ""asset_19"": 0.003615245892685938, ""asset_20"": 0.004990180513336897, ""asset_21"": 0.0024339863846236966, ""asset_22"": 0.0025094903642383076, ""asset_23"": 0.0028927718032972236, ""asset_24"": 0.004003680749410514, ""asset_25"": 0.0065762814937979355, ""UST2Y"": 2.1559189463588713e-05, ""UST5Y"": 0.0001744464191178275, ""UST10Y"": 0.0005149025105312488}","{""PLS1"": 0.39313211190950165, ""PLS2"": 0.9865846429358569}",factor_apt,0.0,0.012738889115332249,1.0,5.0,True,-0.005174687099436323,0.0,training_logs/pipinn/refit_151_20120731.csv,1992-08-31,2012-07-31,151
rolling240m_annual,rolling,1,1,240,,2012-07-31,2012-08-31,min_variance,min_variance,min_variance,external_benchmark,True,standard external benchmark,,benchmark,0.00012717882054426522,0.00012717882054426522,0.0009741079794383939,0.1048553626964945,"{""asset_1"": 0.0002443414682320753, ""asset_2"": 0.0002908096334142474, ""asset_3"": 7.368063859262694e-05, ""asset_4"": 0.0, ""asset_5"": 0.0, ""asset_6"": 0.00014584989748425188, ""asset_7"": 1.171864223294073e-08, ""asset_8"": 0.0, ""asset_9"": 0.0, ""asset_10"": 0.0, ""asset_11"": 0.0, ""asset_12"": 0.0, ""asset_13"": 0.0, ""asset_14"": 0.0, ""asset_15"": 0.0, ""asset_16"": 0.0, ""asset_17"": 0.0, ""asset_18"": 0.0, ""asset_19"": 0.0, ""asset_20"": 0.0, ""asset_21"": 0.003495764567444795, ""asset_22"": 0.002549327497320875, ""asset_23"": 0.002082430660759396, ""asset_24"": 0.0, ""asset_25"": 0.0, ""UST2Y"": 0.034642648215902766, ""UST5Y"": 0.0321092096267932, ""UST10Y"": 0.02922128877190804}",0.15805931952782054,"{""asset_1"": 0.007243889990100207, ""asset_2"": 0.005991333771352445, ""asset_3"": 0.00534441273024636, ""asset_4"": 0.0054304364913988264, ""asset_5"": 0.005555782690222126, ""asset_6"": 0.005763335741603838, ""asset_7"": 0.005122716577044658, ""asset_8"": 0.005038196893729805, ""asset_9"": 0.004824613845606244, ""asset_10"": 0.006667966383873439, ""asset_11"": 0.005195284887806563, ""asset_12"": 0.004726946354500922, ""asset_13"": 0.004617345218916361, ""asset_14"": 0.0046881752527176065, ""asset_15"": 0.005449437159345393, ""asset_16"": 0.0041826667042297785, ""asset_17"": 0.004307306501589602, ""asset_18"": 0.004527088853039244, ""asset_19"": 0.003615245892685938, ""asset_20"": 0.004990180513336897, ""asset_21"": 0.0024339863846236966, ""asset_22"": 0.0025094903642383076, ""asset_23"": 0.0028927718032972236, ""asset_24"": 0.004003680749410514, ""asset_25"": 0.0065762814937979355, ""UST2Y"": 2.1559189463588713e-05, ""UST5Y"": 0.0001744464191178275, ""UST10Y"": 0.0005149025105312488}","{""PLS1"": 0.39313211190950165, ""PLS2"": 0.9865846429358569}",factor_apt,0.0,0.012738889115332249,1.0,5.0,True,-0.005174687099436323,0.0,training_logs/pipinn/refit_151_20120731.csv,1992-08-31,2012-07-31,151
rolling240m_annual,rolling,1,1,240,,2012-07-31,2012-08-31,risk_parity,risk_parity,risk_parity,external_benchmark,True,standard external benchmark,,benchmark,0.007163711864623628,0.007163711864623628,0.007099826915082848,0.8619693348526908,"{""asset_1"": 0.0065813608237463425, ""asset_2"": 0.007392829742137592, ""asset_3"": 0.008481809501638946, ""asset_4"": 0.008760388309845579, ""asset_5"": 0.008456582612798679, ""asset_6"": 0.00718340439650148, ""asset_7"": 0.008054532679714056, ""asset_8"": 0.009071747425160414, ""asset_9"": 0.008923518324275126, ""asset_10"": 0.007511474200349723, ""asset_11"": 0.007665685100860772, ""asset_12"": 0.008693763873293401, ""asset_13"": 0.00960220624326682, ""asset_14"": 0.009382665807973188, ""asset_15"": 0.008561424261243738, ""asset_16"": 0.008376213879677878, ""asset_17"": 0.009357321126360797, ""asset_18"": 0.009870419985603186, ""asset_19"": 0.009835853360007812, ""asset_20"": 0.008767563280959997, ""asset_21"": 0.012056022731827315, ""asset_22"": 0.011652425060214272, ""asset_23"": 0.011649099129221562, ""asset_24"": 0.009941554340389916, ""asset_25"": 0.009808672274735348, ""UST2Y"": 0.41679031255045995, ""UST5Y"": 0.1382449681048173, ""UST10Y"": 0.08129551572560954}",0.15805931952782054,"{""asset_1"": 0.007243889990100207, ""asset_2"": 0.005991333771352445, ""asset_3"": 0.00534441273024636, ""asset_4"": 0.0054304364913988264, ""asset_5"": 0.005555782690222126, ""asset_6"": 0.005763335741603838, ""asset_7"": 0.005122716577044658, ""asset_8"": 0.005038196893729805, ""asset_9"": 0.004824613845606244, ""asset_10"": 0.006667966383873439, ""asset_11"": 0.005195284887806563, ""asset_12"": 0.004726946354500922, ""asset_13"": 0.004617345218916361, ""asset_14"": 0.0046881752527176065, ""asset_15"": 0.005449437159345393, ""asset_16"": 0.0041826667042297785, ""asset_17"": 0.004307306501589602, ""asset_18"": 0.004527088853039244, ""asset_19"": 0.003615245892685938, ""asset_20"": 0.004990180513336897, ""asset_21"": 0.0024339863846236966, ""asset_22"": 0.0025094903642383076, ""asset_23"": 0.0028927718032972236, ""asset_24"": 0.004003680749410514, ""asset_25"": 0.0065762814937979355, ""UST2Y"": 2.1559189463588713e-05, ""UST5Y"": 0.0001744464191178275, ""UST10Y"": 0.0005149025105312488}","{""PLS1"": 0.39313211190950165, ""PLS2"": 0.9865846429358569}",factor_apt,0.0,0.012738889115332249,1.0,5.0,True,-0.005174687099436323,0.0,training_logs/pipinn/refit_151_20120731.csv,1992-08-31,2012-07-31,151
rolling240m_annual,rolling,1,1,240,,2012-08-31,2012-09-30,myopic,myopic,predictive_static,reference_only,False,reference-only myopic benchmark,,reference,0.03035111294292303,0.03035111294292303,0.5537212870901482,1.0000000000000002,"{""asset_1"": 0.0, ""asset_2"": 0.04583617592543386, ""asset_3"": 0.038555150773878076, ""asset_4"": 0.07080037626525583, ""asset_5"": 0.0925982782303314, ""asset_6"": 0.014992074000101285, ""asset_7"": 0.04530368270813925, ""asset_8"": 0.03387273757507912, ""asset_9"": 0.038734912989088, ""asset_10"": 0.047831398491144705, ""asset_11"": 0.0086285860650224, ""asset_12"": 0.039887089182096984, ""asset_13"": 0.026386620149472916, ""asset_14"": 0.04468210871875686, ""asset_15"": 0.06916157553944274, ""asset_16"": 0.03823877406756281, ""asset_17"": 0.036740327757727294, ""asset_18"": 0.024615259261313395, ""asset_19"": 0.05745555980418931, ""asset_20"": 0.03389753664405677, ""asset_21"": 0.011299060925508411, ""asset_22"": 0.02986055975012572, ""asset_23"": 0.03688283596616195, ""asset_24"": 0.0, ""asset_25"": 0.0, ""UST2Y"": 0.009233454227507378, ""UST5Y"": 0.0401839944236242, ""UST10Y"": 0.06432187055897944}",0.42672381272367604,"{""asset_1"": 0.0070520285634116395, ""asset_2"": 0.005810594375784, ""asset_3"": 0.005221210796267957, ""asset_4"": 0.005278413166246239, ""asset_5"": 0.005407940299911703, ""asset_6"": 0.005598065558983472, ""asset_7"": 0.004978707065240731, ""asset_8"": 0.0049016467876754205, ""asset_9"": 0.004701217481670635, ""asset_10"": 0.006511821555959937, ""asset_11"": 0.005112288689527946, ""asset_12"": 0.004611436426430771, ""asset_13"": 0.004528983308255003, ""asset_14"": 0.004586049171139876, ""asset_15"": 0.005307388189203074, ""asset_16"": 0.004099805187833945, ""asset_17"": 0.004210860778028193, ""asset_18"": 0.00440481351344522, ""asset_19"": 0.0035340982864902094, ""asset_20"": 0.004948924965778117, ""asset_21"": 0.0023703874875229095, ""asset_22"": 0.002448632238321402, ""asset_23"": 0.002809001732729449, ""asset_24"": 0.003883946968252229, ""asset_25"": 0.006498909370408642, ""UST2Y"": 2.0956926763144363e-05, ""UST5Y"": 0.00016913867855765323, ""UST10Y"": 0.0005016451884262462}","{""PLS1"": 0.8683604444203579, ""PLS2"": 0.6992791575295813}",factor_apt,0.0,0.012932174614288194,1.0,5.0,True,-0.005341710141671081,0.0,training_logs/pipinn/refit_152_20120831.csv,1992-09-30,2012-08-31,152
rolling240m_annual,rolling,1,1,240,,2012-08-31,2012-09-30,pipinn,pipinn,ppgdpo,method_candidate,False,PI-PINN value-gradient projection with estimated cross,,estimated,0.03118506045621257,0.03118506045621257,1.0545685282558757,0.999825723667749,"{""asset_1"": 0.00014451719434240763, ""asset_2"": 0.0014727296031074024, ""asset_3"": 0.0006620708917955572, ""asset_4"": 0.14929085435386225, ""asset_5"": 0.3995752557627661, ""asset_6"": 0.00036232119232848504, ""asset_7"": 0.001667261200362401, ""asset_8"": 0.0006213785112913927, ""asset_9"": 0.0006389675754257678, ""asset_10"": 0.0010062015788996133, ""asset_11"": 0.0003114120687692011, ""asset_12"": 0.0012394731185473508, ""asset_13"": 0.0004870526642576726, ""asset_14"": 0.0014029238566951206, ""asset_15"": 0.13792305713593764, ""asset_16"": 0.0012934897442866875, ""asset_17"": 0.0009276886114222943, ""asset_18"": 0.00046746414502913357, ""asset_19"": 0.07002238644839275, ""asset_20"": 0.0005790855973660405, ""asset_21"": 0.0003270128509108892, ""asset_22"": 0.0005512753408956417, ""asset_23"": 0.0007859025891355866, ""asset_24"": 0.00020448169233703507, ""asset_25"": 0.0001527890917539903, ""UST2Y"": 0.00025875490851149594, ""UST5Y"": 0.0006378373728866841, ""UST10Y"": 0.2268120785664324}",0.42672381272367604,"{""asset_1"": 0.0070520285634116395, ""asset_2"": 0.005810594375784, ""asset_3"": 0.005221210796267957, ""asset_4"": 0.005278413166246239, ""asset_5"": 0.005407940299911703, ""asset_6"": 0.005598065558983472, ""asset_7"": 0.004978707065240731, ""asset_8"": 0.0049016467876754205, ""asset_9"": 0.004701217481670635, ""asset_10"": 0.006511821555959937, ""asset_11"": 0.005112288689527946, ""asset_12"": 0.004611436426430771, ""asset_13"": 0.004528983308255003, ""asset_14"": 0.004586049171139876, ""asset_15"": 0.005307388189203074, ""asset_16"": 0.004099805187833945, ""asset_17"": 0.004210860778028193, ""asset_18"": 0.00440481351344522, ""asset_19"": 0.0035340982864902094, ""asset_20"": 0.004948924965778117, ""asset_21"": 0.0023703874875229095, ""asset_22"": 0.002448632238321402, ""asset_23"": 0.002809001732729449, ""asset_24"": 0.003883946968252229, ""asset_25"": 0.006498909370408642, ""UST2Y"": 2.0956926763144363e-05, ""UST5Y"": 0.00016913867855765323, ""UST10Y"": 0.0005016451884262462}","{""PLS1"": 0.8683604444203579, ""PLS2"": 0.6992791575295813}",factor_apt,0.0014470333454133452,0.012932174614288194,1.0,5.0,True,-0.005341710141671081,0.0,training_logs/pipinn/refit_152_20120831.csv,1992-09-30,2012-08-31,152
rolling240m_annual,rolling,1,1,240,,2012-08-31,2012-09-30,pipinn_zero,pipinn_zero,ppgdpo_zero,method_candidate,False,PI-PINN value-gradient projection with zero cross,,zero,0.030516553393682817,0.030516553393682817,1.0411795414606595,0.9998272801002789,"{""asset_1"": 0.00014201361872685322, ""asset_2"": 0.0013003119524687523, ""asset_3"": 0.0006443057969467456, ""asset_4"": 0.14649011288841854, ""asset_5"": 0.39600127766904164, ""asset_6"": 0.00034657745265428513, ""asset_7"": 0.0014993102080293414, ""asset_8"": 0.0006136062796715259, ""asset_9"": 0.0006311677029351209, ""asset_10"": 0.0009948813897859576, ""asset_11"": 0.0003013903556053159, ""asset_12"": 0.0011744907719709826, ""asset_13"": 0.00048443698690228617, ""asset_14"": 0.0013873987416860743, ""asset_15"": 0.1362796616923541, ""asset_16"": 0.0011400106130799, ""asset_17"": 0.0009037497076578742, ""asset_18"": 0.00046366120381373686, ""asset_19"": 0.062429173952655126, ""asset_20"": 0.0005672603497335428, ""asset_21"": 0.0003196815759349108, ""asset_22"": 0.0005326212025738284, ""asset_23"": 0.0007653895517385042, ""asset_24"": 0.0002025222194823073, ""asset_25"": 0.00015271551808677402, ""UST2Y"": 0.00025662424226697493, ""UST5Y"": 0.0006351368692044166, ""UST10Y"": 0.24316778958685334}",0.42672381272367604,"{""asset_1"": 0.0070520285634116395, ""asset_2"": 0.005810594375784, ""asset_3"": 0.005221210796267957, ""asset_4"": 0.005278413166246239, ""asset_5"": 0.005407940299911703, ""asset_6"": 0.005598065558983472, ""asset_7"": 0.004978707065240731, ""asset_8"": 0.0049016467876754205, ""asset_9"": 0.004701217481670635, ""asset_10"": 0.006511821555959937, ""asset_11"": 0.005112288689527946, ""asset_12"": 0.004611436426430771, ""asset_13"": 0.004528983308255003, ""asset_14"": 0.004586049171139876, ""asset_15"": 0.005307388189203074, ""asset_16"": 0.004099805187833945, ""asset_17"": 0.004210860778028193, ""asset_18"": 0.00440481351344522, ""asset_19"": 0.0035340982864902094, ""asset_20"": 0.004948924965778117, ""asset_21"": 0.0023703874875229095, ""asset_22"": 0.002448632238321402, ""asset_23"": 0.002809001732729449, ""asset_24"": 0.003883946968252229, ""asset_25"": 0.006498909370408642, ""UST2Y"": 2.0956926763144363e-05, ""UST5Y"": 0.00016913867855765323, ""UST10Y"": 0.0005016451884262462}","{""PLS1"": 0.8683604444203579, ""PLS2"": 0.6992791575295813}",factor_apt,0.0,0.012932174614288194,1.0,5.0,True,-0.005341710141671081,0.0,training_logs/pipinn/refit_152_20120831.csv,1992-09-30,2012-08-31,152
rolling240m_annual,rolling,1,1,240,,2012-08-31,2012-09-30,equal_weight,equal_weight,equal_weight,external_benchmark,True,standard external benchmark,,benchmark,0.03007918870527967,0.03007918870527967,0.013284083787221894,0.9999999999999999,"{""asset_1"": 0.03571428571428571, ""asset_2"": 0.03571428571428571, ""asset_3"": 0.03571428571428571, ""asset_4"": 0.03571428571428571, ""asset_5"": 0.03571428571428571, ""asset_6"": 0.03571428571428571, ""asset_7"": 0.03571428571428571, ""asset_8"": 0.03571428571428571, ""asset_9"": 0.03571428571428571, ""asset_10"": 0.03571428571428571, ""asset_11"": 0.03571428571428571, ""asset_12"": 0.03571428571428571, ""asset_13"": 0.03571428571428571, ""asset_14"": 0.03571428571428571, ""asset_15"": 0.03571428571428571, ""asset_16"": 0.03571428571428571, ""asset_17"": 0.03571428571428571, ""asset_18"": 0.03571428571428571, ""asset_19"": 0.03571428571428571, ""asset_20"": 0.03571428571428571, ""asset_21"": 0.03571428571428571, ""asset_22"": 0.03571428571428571, ""asset_23"": 0.03571428571428571, ""asset_24"": 0.03571428571428571, ""asset_25"": 0.03571428571428571, ""UST2Y"": 0.03571428571428571, ""UST5Y"": 0.03571428571428571, ""UST10Y"": 0.03571428571428571}",0.42672381272367604,"{""asset_1"": 0.0070520285634116395, ""asset_2"": 0.005810594375784, ""asset_3"": 0.005221210796267957, ""asset_4"": 0.005278413166246239, ""asset_5"": 0.005407940299911703, ""asset_6"": 0.005598065558983472, ""asset_7"": 0.004978707065240731, ""asset_8"": 0.0049016467876754205, ""asset_9"": 0.004701217481670635, ""asset_10"": 0.006511821555959937, ""asset_11"": 0.005112288689527946, ""asset_12"": 0.004611436426430771, ""asset_13"": 0.004528983308255003, ""asset_14"": 0.004586049171139876, ""asset_15"": 0.005307388189203074, ""asset_16"": 0.004099805187833945, ""asset_17"": 0.004210860778028193, ""asset_18"": 0.00440481351344522, ""asset_19"": 0.0035340982864902094, ""asset_20"": 0.004948924965778117, ""asset_21"": 0.0023703874875229095, ""asset_22"": 0.002448632238321402, ""asset_23"": 0.002809001732729449, ""asset_24"": 0.003883946968252229, ""asset_25"": 0.006498909370408642, ""UST2Y"": 2.0956926763144363e-05, ""UST5Y"": 0.00016913867855765323, ""UST10Y"": 0.0005016451884262462}","{""PLS1"": 0.8683604444203579, ""PLS2"": 0.6992791575295813}",factor_apt,0.0,0.012932174614288194,1.0,5.0,True,-0.005341710141671081,0.0,training_logs/pipinn/refit_152_20120831.csv,1992-09-30,2012-08-31,152
rolling240m_annual,rolling,1,1,240,,2012-08-31,2012-09-30,min_variance,min_variance,min_variance,external_benchmark,True,standard external benchmark,,benchmark,5.311853372070717e-05,5.311853372070717e-05,0.00030140978925171215,0.10496635369392561,"{""asset_1"": 0.00024131504024711754, ""asset_2"": 0.00028955773884599314, ""asset_3"": 7.65848796484007e-05, ""asset_4"": 0.0, ""asset_5"": 0.0, ""asset_6"": 0.00014727056846074207, ""asset_7"": 4.0366779496344736e-08, ""asset_8"": 0.0, ""asset_9"": 0.0, ""asset_10"": 0.0, ""asset_11"": 0.0, ""asset_12"": 0.0, ""asset_13"": 0.0, ""asset_14"": 0.0, ""asset_15"": 0.0, ""asset_16"": 0.0, ""asset_17"": 0.0, ""asset_18"": 0.0, ""asset_19"": 0.0, ""asset_20"": 0.0, ""asset_21"": 0.003487930911500945, ""asset_22"": 0.002596137337457564, ""asset_23"": 0.002072493402613808, ""asset_24"": 0.0, ""asset_25"": 0.0, ""UST2Y"": 0.034658872831702735, ""UST5Y"": 0.03213987386306282, ""UST10Y"": 0.02925627675360599}",0.42672381272367604,"{""asset_1"": 0.0070520285634116395, ""asset_2"": 0.005810594375784, ""asset_3"": 0.005221210796267957, ""asset_4"": 0.005278413166246239, ""asset_5"": 0.005407940299911703, ""asset_6"": 0.005598065558983472, ""asset_7"": 0.004978707065240731, ""asset_8"": 0.0049016467876754205, ""asset_9"": 0.004701217481670635, ""asset_10"": 0.006511821555959937, ""asset_11"": 0.005112288689527946, ""asset_12"": 0.004611436426430771, ""asset_13"": 0.004528983308255003, ""asset_14"": 0.004586049171139876, ""asset_15"": 0.005307388189203074, ""asset_16"": 0.004099805187833945, ""asset_17"": 0.004210860778028193, ""asset_18"": 0.00440481351344522, ""asset_19"": 0.0035340982864902094, ""asset_20"": 0.004948924965778117, ""asset_21"": 0.0023703874875229095, ""asset_22"": 0.002448632238321402, ""asset_23"": 0.002809001732729449, ""asset_24"": 0.003883946968252229, ""asset_25"": 0.006498909370408642, ""UST2Y"": 2.0956926763144363e-05, ""UST5Y"": 0.00016913867855765323, ""UST10Y"": 0.0005016451884262462}","{""PLS1"": 0.8683604444203579, ""PLS2"": 0.6992791575295813}",factor_apt,0.0,0.012932174614288194,1.0,5.0,True,-0.005341710141671081,0.0,training_logs/pipinn/refit_152_20120831.csv,1992-09-30,2012-08-31,152
rolling240m_annual,rolling,1,1,240,,2012-08-31,2012-09-30,risk_parity,risk_parity,risk_parity,external_benchmark,True,standard external benchmark,,benchmark,0.006893954774580479,0.006893954774580479,0.01269247457807201,0.8613334812364916,"{""asset_1"": 0.006538901759245755, ""asset_2"": 0.00735247270336257, ""asset_3"": 0.008427095935940975, ""asset_4"": 0.008708197753787183, ""asset_5"": 0.008400614190194658, ""asset_6"": 0.007142559230805651, ""asset_7"": 0.008007296768645436, ""asset_8"": 0.009030215100656977, ""asset_9"": 0.008870002481115075, ""asset_10"": 0.007461675045599377, ""asset_11"": 0.007619874354470171, ""asset_12"": 0.008643074601208313, ""asset_13"": 0.009534839652235843, ""asset_14"": 0.00931258214702761, ""asset_15"": 0.008506372073447174, ""asset_16"": 0.008317984016457036, ""asset_17"": 0.009305782753925908, ""asset_18"": 0.00981266080136109, ""asset_19"": 0.00976710100184454, ""asset_20"": 0.00869472561551829, ""asset_21"": 0.011976280181369751, ""asset_22"": 0.011596716009059656, ""asset_23"": 0.011571325426379907, ""asset_24"": 0.009885348123965385, ""asset_25"": 0.009724517928475668, ""UST2Y"": 0.4181541005545836, ""UST5Y"": 0.13800858163233776, ""UST10Y"": 0.08096258339347033}",0.42672381272367604,"{""asset_1"": 0.0070520285634116395, ""asset_2"": 0.005810594375784, ""asset_3"": 0.005221210796267957, ""asset_4"": 0.005278413166246239, ""asset_5"": 0.005407940299911703, ""asset_6"": 0.005598065558983472, ""asset_7"": 0.004978707065240731, ""asset_8"": 0.0049016467876754205, ""asset_9"": 0.004701217481670635, ""asset_10"": 0.006511821555959937, ""asset_11"": 0.005112288689527946, ""asset_12"": 0.004611436426430771, ""asset_13"": 0.004528983308255003, ""asset_14"": 0.004586049171139876, ""asset_15"": 0.005307388189203074, ""asset_16"": 0.004099805187833945, ""asset_17"": 0.004210860778028193, ""asset_18"": 0.00440481351344522, ""asset_19"": 0.0035340982864902094, ""asset_20"": 0.004948924965778117, ""asset_21"": 0.0023703874875229095, ""asset_22"": 0.002448632238321402, ""asset_23"": 0.002809001732729449, ""asset_24"": 0.003883946968252229, ""asset_25"": 0.006498909370408642, ""UST2Y"": 2.0956926763144363e-05, ""UST5Y"": 0.00016913867855765323, ""UST10Y"": 0.0005016451884262462}","{""PLS1"": 0.8683604444203579, ""PLS2"": 0.6992791575295813}",factor_apt,0.0,0.012932174614288194,1.0,5.0,True,-0.005341710141671081,0.0,training_logs/pipinn/refit_152_20120831.csv,1992-09-30,2012-08-31,152
rolling240m_annual,rolling,1,1,240,,2012-09-30,2012-10-31,myopic,myopic,predictive_static,reference_only,False,reference-only myopic benchmark,,reference,-0.015119170825328106,-0.015119170825328106,0.2890318793723223,1.0,"{""asset_1"": 0.0, ""asset_2"": 0.06932943303534092, ""asset_3"": 0.051215381215014115, ""asset_4"": 0.08286698250054368, ""asset_5"": 0.11423059691879657, ""asset_6"": 0.028567030601851926, ""asset_7"": 0.051191712316428564, ""asset_8"": 0.031616090407529704, ""asset_9"": 0.042521802299577124, ""asset_10"": 0.06682299570930943, ""asset_11"": 0.014703880668508692, ""asset_12"": 0.04091234636960467, ""asset_13"": 0.021410683961783222, ""asset_14"": 0.042877346960665474, ""asset_15"": 0.07013772742524833, ""asset_16"": 0.04428697356035374, ""asset_17"": 0.032441867266435, ""asset_18"": 0.025247847232233875, ""asset_19"": 0.057445062484861996, ""asset_20"": 0.04877535360134015, ""asset_21"": 0.0, ""asset_22"": 0.024042539766548632, ""asset_23"": 0.03207080252170459, ""asset_24"": 0.0072855431763196084, ""asset_25"": 0.0, ""UST2Y"": 0.0, ""UST5Y"": 0.0, ""UST10Y"": 0.0}",0.5845984074689929,"{""asset_1"": 0.0068759775165138995, ""asset_2"": 0.0056833418481671465, ""asset_3"": 0.00508562260124937, ""asset_4"": 0.005143075330984879, ""asset_5"": 0.00526553665008822, ""asset_6"": 0.005466032460754175, ""asset_7"": 0.004839318194918859, ""asset_8"": 0.004764280062172284, ""asset_9"": 0.004578820155499283, ""asset_10"": 0.006329904077990646, ""asset_11"": 0.00496633174032052, ""asset_12"": 0.004472341320659692, ""asset_13"": 0.0043927008003084795, ""asset_14"": 0.004455238212323964, ""asset_15"": 0.005161723395756473, ""asset_16"": 0.003976915618678939, ""asset_17"": 0.00408476976957613, ""asset_18"": 0.004276152737495491, ""asset_19"": 0.003429967926643518, ""asset_20"": 0.004809594583685147, ""asset_21"": 0.0023015880218243277, ""asset_22"": 0.0023814470536842264, ""asset_23"": 0.0027415661403381694, ""asset_24"": 0.003783227675189374, ""asset_25"": 0.0063624458749320534, ""UST2Y"": 2.0659813096575794e-05, ""UST5Y"": 0.00016552940351172217, ""UST10Y"": 0.0004922459531008881}","{""PLS1"": 1.1211840202435208, ""PLS2"": 0.38126176606926543}",factor_apt,0.0,0.014292921685262314,1.0,5.0,True,-0.0054288991597623276,0.0,training_logs/pipinn/refit_153_20120930.csv,1992-10-31,2012-09-30,153
